review_id,phase,content_id,sample_group,difficulty,tier,category,scenario,speaker,voice_scope,text_primary,text_secondary,keyword,foil_acoustic,foil_semantic,foil_plausible,pack_id,contrast_type,position,storage_path_1,audio_url_1,storage_path_2,audio_url_2,storage_path_3,audio_url_3,storage_path_4,audio_url_4,clinical_focus,review_questions,recommended_action,reviewer_notes,disposition
drill:pack_es_generalization_g:drill_381,drill,drill_381,pack_es_generalization_g,3,2,,,,both_words_both_voices,catas,gatas,,,,,pack_es_generalization_g,voicing,initial,spanish/drills/sergio/pack_es_generalization_g/drill_381_catas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_g/drill_381_catas.mp3,spanish/drills/sergio/pack_es_generalization_g/drill_381_gatas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_g/drill_381_gatas.mp3,spanish/drills/roma/pack_es_generalization_g/drill_381_catas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_g/drill_381_catas.mp3,spanish/drills/roma/pack_es_generalization_g/drill_381_gatas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_g/drill_381_gatas.mp3,Par plural que mantiene la misma tarea de discriminación inicial. Reasignado a un pack de generalización española validada tras retirar una familia de contraste moldeada por el inglés.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_generalization_h:drill_401,drill,drill_401,pack_es_generalization_h,3,2,,,,both_words_both_voices,lima,lema,,,,,pack_es_generalization_h,height,medial,spanish/drills/sergio/pack_es_generalization_h/drill_401_lima.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_h/drill_401_lima.mp3,spanish/drills/sergio/pack_es_generalization_h/drill_401_lema.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_h/drill_401_lema.mp3,spanish/drills/roma/pack_es_generalization_h/drill_401_lima.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_h/drill_401_lima.mp3,spanish/drills/roma/pack_es_generalization_h/drill_401_lema.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_h/drill_401_lema.mp3,El marco nasal-sonorante compartido apoya una escucha vocálica focalizada. Reasignado a un pack de generalización española validada tras retirar una familia de contraste moldeada por el inglés.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_generalization_i:drill_421,drill,drill_421,pack_es_generalization_i,4,3,,,,both_words_both_voices,fibra,vibra,,,,,pack_es_generalization_i,place,initial,spanish/drills/sergio/pack_es_generalization_i/drill_421_fibra.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_i/drill_421_fibra.mp3,spanish/drills/sergio/pack_es_generalization_i/drill_421_vibra.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_i/drill_421_vibra.mp3,spanish/drills/roma/pack_es_generalization_i/drill_421_fibra.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_i/drill_421_fibra.mp3,spanish/drills/roma/pack_es_generalization_i/drill_421_vibra.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_i/drill_421_vibra.mp3,El marco con grupo compartido concentra la atención en el contraste labial inicial. Reasignado a un pack de generalización española validada tras retirar una familia de contraste moldeada por el inglés.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_generalization_j:drill_441,drill,drill_441,pack_es_generalization_j,3,2,,,,both_words_both_voices,domas,donas,,,,,pack_es_generalization_j,Nasal,medial,spanish/drills/sergio/pack_es_generalization_j/drill_441_domas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_j/drill_441_domas.mp3,spanish/drills/sergio/pack_es_generalization_j/drill_441_donas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_j/drill_441_donas.mp3,spanish/drills/roma/pack_es_generalization_j/drill_441_domas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_j/drill_441_domas.mp3,spanish/drills/roma/pack_es_generalization_j/drill_441_donas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_j/drill_441_donas.mp3,La extensión plural preserva el mismo contraste medial mientras añade duración. Reasignado a un pack de generalización española validada tras retirar una familia de contraste moldeada por el inglés.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_generalization_k:drill_461,drill,drill_461,pack_es_generalization_k,3,2,,,,both_words_both_voices,mudas,nudas,,,,,pack_es_generalization_k,Nasal,Initial,spanish/drills/sergio/pack_es_generalization_k/drill_461_mudas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_k/drill_461_mudas.mp3,spanish/drills/sergio/pack_es_generalization_k/drill_461_nudas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_k/drill_461_nudas.mp3,spanish/drills/roma/pack_es_generalization_k/drill_461_mudas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_k/drill_461_mudas.mp3,spanish/drills/roma/pack_es_generalization_k/drill_461_nudas.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_k/drill_461_nudas.mp3,La extensión plural preserva el mismo contraste inicial de mayor carga. Reasignado a un pack de generalización española validada tras retirar una familia de contraste moldeada por el inglés.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_generalization_l:drill_481,drill,drill_481,pack_es_generalization_l,4,3,,,,both_words_both_voices,misa,mesa,,,,,pack_es_generalization_l,height,medial,spanish/drills/sergio/pack_es_generalization_l/drill_481_misa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_l/drill_481_misa.mp3,spanish/drills/sergio/pack_es_generalization_l/drill_481_mesa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_generalization_l/drill_481_mesa.mp3,spanish/drills/roma/pack_es_generalization_l/drill_481_misa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_l/drill_481_misa.mp3,spanish/drills/roma/pack_es_generalization_l/drill_481_mesa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_generalization_l/drill_481_mesa.mp3,Par de alta familiaridad con marco consonántico idéntico y acento estable. Reasignado a un pack de generalización española validada tras retirar una familia de contraste moldeada por el inglés.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_i_vs_e:drill_ii_001,drill,drill_ii_001,pack_es_i_vs_e,2,free,,,,both_words_both_voices,piso,peso,,,,,pack_es_i_vs_e,height,medial,spanish/drills/sergio/pack_es_i_vs_e/drill_ii_001_piso.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_i_vs_e/drill_ii_001_piso.mp3,spanish/drills/sergio/pack_es_i_vs_e/drill_ii_001_peso.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_i_vs_e/drill_ii_001_peso.mp3,spanish/drills/roma/pack_es_i_vs_e/drill_ii_001_piso.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_i_vs_e/drill_ii_001_piso.mp3,spanish/drills/roma/pack_es_i_vs_e/drill_ii_001_peso.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_i_vs_e/drill_ii_001_peso.mp3,Par de alta familiaridad con marco consonántico idéntico y contraste vocálico medial claro.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_i_vs_e_medial:drill_341,drill,drill_341,pack_es_i_vs_e_medial,2,1,,,,both_words_both_voices,pisa,pesa,,,,,pack_es_i_vs_e_medial,height,medial,spanish/drills/sergio/pack_es_i_vs_e_medial/drill_341_pisa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_i_vs_e_medial/drill_341_pisa.mp3,spanish/drills/sergio/pack_es_i_vs_e_medial/drill_341_pesa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_i_vs_e_medial/drill_341_pesa.mp3,spanish/drills/roma/pack_es_i_vs_e_medial/drill_341_pisa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_i_vs_e_medial/drill_341_pisa.mp3,spanish/drills/roma/pack_es_i_vs_e_medial/drill_341_pesa.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_i_vs_e_medial/drill_341_pesa.mp3,Par frecuente con marco consonántico idéntico y contraste medial claro /i/ frente a /e/.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_m_vs_n_medial:drill_301,drill,drill_301,pack_es_m_vs_n_medial,3,2,,,,both_words_both_voices,cama,cana,,,,,pack_es_m_vs_n_medial,Nasal,medial,spanish/drills/sergio/pack_es_m_vs_n_medial/drill_301_cama.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_m_vs_n_medial/drill_301_cama.mp3,spanish/drills/sergio/pack_es_m_vs_n_medial/drill_301_cana.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_m_vs_n_medial/drill_301_cana.mp3,spanish/drills/roma/pack_es_m_vs_n_medial/drill_301_cama.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_m_vs_n_medial/drill_301_cama.mp3,spanish/drills/roma/pack_es_m_vs_n_medial/drill_301_cana.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_m_vs_n_medial/drill_301_cana.mp3,Par inicial de alta familiaridad con marco idéntico y contraste claro de lugar nasal medial.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_s_vs_f:drill_sz_001,drill,drill_sz_001,pack_es_s_vs_f,2,free,,,,both_words_both_voices,suma,fuma,,,,,pack_es_s_vs_f,place,initial,spanish/drills/sergio/pack_es_s_vs_f/drill_sz_001_suma.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_s_vs_f/drill_sz_001_suma.mp3,spanish/drills/sergio/pack_es_s_vs_f/drill_sz_001_fuma.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_s_vs_f/drill_sz_001_fuma.mp3,spanish/drills/roma/pack_es_s_vs_f/drill_sz_001_suma.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_s_vs_f/drill_sz_001_suma.mp3,spanish/drills/roma/pack_es_s_vs_f/drill_sz_001_fuma.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_s_vs_f/drill_sz_001_fuma.mp3,Marco bisilábico controlado con vocales idénticas.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_es_t_vs_d:drill_thth_001,drill,drill_thth_001,pack_es_t_vs_d,3,free,,,,both_words_both_voices,tía,día,,,,,pack_es_t_vs_d,voicing,initial,spanish/drills/sergio/pack_es_t_vs_d/drill_thth_001_tia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_t_vs_d/drill_thth_001_tia.mp3,spanish/drills/sergio/pack_es_t_vs_d/drill_thth_001_dia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_es_t_vs_d/drill_thth_001_dia.mp3,spanish/drills/roma/pack_es_t_vs_d/drill_thth_001_tia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_t_vs_d/drill_thth_001_tia.mp3,spanish/drills/roma/pack_es_t_vs_d/drill_thth_001_dia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_es_t_vs_d/drill_thth_001_dia.mp3,Par bisílabo de alta familiaridad para contraste inicial /t/ vs /d/.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_k_vs_g:drill_kg_001,drill,drill_kg_001,pack_k_vs_g,1,free,,,,both_words_both_voices,cala,gala,,,,,pack_k_vs_g,voicing,initial,spanish/drills/sergio/pack_k_vs_g/drill_kg_001_cala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_k_vs_g/drill_kg_001_cala.mp3,spanish/drills/sergio/pack_k_vs_g/drill_kg_001_gala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_k_vs_g/drill_kg_001_gala.mp3,spanish/drills/roma/pack_k_vs_g/drill_kg_001_cala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_k_vs_g/drill_kg_001_cala.mp3,spanish/drills/roma/pack_k_vs_g/drill_kg_001_gala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_k_vs_g/drill_kg_001_gala.mp3,Contraste inicial bisilábico igualado y de alta familiaridad léxica.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_p_vs_b:drill_pb_001,drill,drill_pb_001,pack_p_vs_b,1,free,,,,both_words_both_voices,pala,bala,,,,,pack_p_vs_b,voicing,initial,spanish/drills/sergio/pack_p_vs_b/drill_pb_001_pala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_p_vs_b/drill_pb_001_pala.mp3,spanish/drills/sergio/pack_p_vs_b/drill_pb_001_bala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_p_vs_b/drill_pb_001_bala.mp3,spanish/drills/roma/pack_p_vs_b/drill_pb_001_pala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_p_vs_b/drill_pb_001_pala.mp3,spanish/drills/roma/pack_p_vs_b/drill_pb_001_bala.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_p_vs_b/drill_pb_001_bala.mp3,Par inicial de alta familiaridad con marco vocálico igualado.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
drill:pack_t_vs_d:drill_td_001,drill,drill_td_001,pack_t_vs_d,1,free,,,,both_words_both_voices,tía,día,,,,,pack_t_vs_d,voicing,initial,spanish/drills/sergio/pack_t_vs_d/drill_td_001_tia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_t_vs_d/drill_td_001_tia.mp3,spanish/drills/sergio/pack_t_vs_d/drill_td_001_dia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/sergio/pack_t_vs_d/drill_td_001_dia.mp3,spanish/drills/roma/pack_t_vs_d/drill_td_001_tia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_t_vs_d/drill_td_001_tia.mp3,spanish/drills/roma/pack_t_vs_d/drill_td_001_dia.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/drills/roma/pack_t_vs_d/drill_td_001_dia.mp3,Par inicial de alta familiaridad con contraste claro de sonoridad en la oclusiva.,"Are both drill words natural, distinct, and appropriate for the stated Spanish contrast and position?",pass_or_flag_pack,,
scenario:scn_coffee_order_01,scenario,scn_coffee_order_01,dining,2,free,dining,Orden de cafetería,Barista,assigned_speaker_voice,Buen día. ¿Qué puedo empezar por ti?,,,,,,,,,spanish/scenarios/sergio_roma/scn_coffee_order_01.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_coffee_order_01.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_coffee_order_05,scenario,scn_coffee_order_05,dining,2,free,dining,Orden de cafetería,Barista,assigned_speaker_voice,Café con leche grande con leche de avena caliente con un trago extra. ¿Algo más?,,,,,,,,,spanish/scenarios/sergio_roma/scn_coffee_order_05.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_coffee_order_05.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_movie_tickets_01,scenario,scn_movie_tickets_01,entertainment,2,standard,entertainment,Entradas de cine,Cashier,assigned_speaker_voice,Bienvenidos a Cine Estrella. ¿Qué película te gustaría ver?,,,,,,,,,spanish/scenarios/sergio_roma/scn_movie_tickets_01.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_movie_tickets_01.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_movie_tickets_05,scenario,scn_movie_tickets_05,entertainment,2,standard,entertainment,Entradas de cine,Cashier,assigned_speaker_voice,IMAX cuesta seis dólares más por entrada.,,,,,,,,,spanish/scenarios/sergio_roma/scn_movie_tickets_05.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_movie_tickets_05.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_drive_through_01,scenario,scn_drive_through_01,dining,3,standard,dining,Orden de autoservicio,Employee,assigned_speaker_voice,Bienvenido. ¿Puedo tomar tu pedido?,,,,,,,,,spanish/scenarios/sergio_roma/scn_drive_through_01.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_drive_through_01.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_drive_through_05,scenario,scn_drive_through_05,dining,3,standard,dining,Orden de autoservicio,Employee,assigned_speaker_voice,La limonada está bien. ¿Algo más?,,,,,,,,,spanish/scenarios/sergio_roma/scn_drive_through_05.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_drive_through_05.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_sports_game_01,scenario,scn_sports_game_01,entertainment,3,standard,entertainment,Salida de juegos deportivos,Friend A,assigned_speaker_voice,¿Puedes creer esa obra? El campocorto hizo una increíble atrapada en picada.,,,,,,,,,spanish/scenarios/sergio_roma/scn_sports_game_01.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_sports_game_01.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_sports_game_05,scenario,scn_sports_game_05,entertainment,3,standard,entertainment,Salida de juegos deportivos,Friend A,assigned_speaker_voice,Sin prisas. Es sólo la quinta entrada. El marcador sigue siendo de tres a uno.,,,,,,,,,spanish/scenarios/sergio_roma/scn_sports_game_05.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_sports_game_05.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_mental_health_intake_01,scenario,scn_mental_health_intake_01,medical,4,premium,medical,Cita de admisión de bienestar,Coordinator,assigned_speaker_voice,"Bienvenido. Esta es su primera visita, así que dedicaremos algún tiempo a revisar el papeleo y conocerlo.",,,,,,,,,spanish/scenarios/sergio_roma/scn_mental_health_intake_01.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_mental_health_intake_01.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_mental_health_intake_05,scenario,scn_mental_health_intake_05,medical,4,premium,medical,Cita de admisión de bienestar,Coordinator,assigned_speaker_voice,Me alegra que te hayas acercado. ¿Puedes decirme si alguna vez has hablado con un consejero?,,,,,,,,,spanish/scenarios/sergio_roma/scn_mental_health_intake_05.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_mental_health_intake_05.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_client_call_01,scenario,scn_client_call_01,phone,4,premium,phone,Llamada telefónica del cliente,Account Manager,assigned_speaker_voice,Buenos días Andrea. Gracias por dedicar tiempo a esta llamada. Quería hablar sobre el cronograma del proyecto.,,,,,,,,,spanish/scenarios/sergio_roma/scn_client_call_01.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_client_call_01.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
scenario:scn_client_call_05,scenario,scn_client_call_05,phone,4,premium,phone,Llamada telefónica del cliente,Account Manager,assigned_speaker_voice,Eso está apretado. Necesitaríamos obtener todo su contenido y aprobaciones antes del quince de marzo. ¿Es eso realista de tu parte?,,,,,,,,,spanish/scenarios/sergio_roma/scn_client_call_05.mp3,https://padfntxzoxhozfjsqnzc.supabase.co/storage/v1/object/public/audio/spanish/scenarios/sergio_roma/scn_client_call_05.mp3,,,,,,,Connected Spanish speech for real-world listening transfer,"Is the utterance natural, intelligible, and appropriate for the scenario and speaker role?",pass_or_flag,,
